No_Die,Chamber_Num,process4,Flux60s,Flux90s,Flux160s,Flux480s,Flux840s,input_Energy,Temp_implantation,Furance_Temp,RTA_Temp,Lot_Num,Wafer_Num,Datetime
NOLSM4777509596,3,Implantation,1.5187810974452156e+16,3.980692314813938e+16,2.2804213371604026e+17,2.9900296274737286e+17,6e+17,32192.749322,103.75883,918.848485,156,19,42,07-03-2026
NOLSM77610151,1,Implantation,5708694176989089.0,2.789879870200029e+16,3.394114220874911e+17,2.9899990387690054e+17,6e+17,32199.887564,105.070282,920.015064,158,19,43,07-03-2026
NOLSM392575145,2,Implantation,1.0988035435394432e+16,9.203684244953875e+16,6.335242322886252e+17,3.0100968389321965e+17,6e+17,32203.301509,105.218095,920.079048,158,19,44,07-03-2026
NOLSM59409445,3,Implantation,1.0729048362464932e+16,9.337838026293642e+16,3.596097265548029e+17,2.999963906168323e+17,6e+17,32201.818618,104.968029,914.889829,157,19,45,07-03-2026
NOLSM364537813778,1,Implantation,4877734851469392.0,3.923356726795262e+16,9.808151016846362e+16,3.010052533313598e+17,6e+17,32298.347821,102.331498,916.117453,154,19,46,07-03-2026
NOLSM0802280616,2,Implantation,1.4731153501798404e+16,5.344978290775345e+16,-1351300749782528.0,3.0099937046848845e+17,6e+17,32300.995698,102.646545,920.12071,154,19,47,07-03-2026
NOLSM99799127,3,Implantation,1.0095443265759568e+16,1.3851542046841338e+16,8.219210582414379e+16,3.009977194484306e+17,6e+17,32301.239816,103.728094,928.198104,156,19,48,07-03-2026
NOLSM0873742094,1,Implantation,3467664187949057.0,1.5704939156544194e+16,1.9727558427308582e+17,2.999989080805731e+17,6e+17,32301.566607,103.84312,912.973982,156,19,49,07-03-2026
NOLSM5362606001,2,Implantation,2.032517442253425e+16,7.626873462532042e+16,1.0318492076830738e+18,3.000008487975162e+17,6e+17,32294.251431,102.822963,918.112745,154,19,50,07-03-2026
NOLSM303133880,3,Implantation,2.0180236011656896e+16,2.0145004213802768e+17,5.740455579027939e+17,3.000019994606805e+17,6e+17,32297.843386,103.014961,920.031114,155,19,51,07-03-2026
NOLSM634126963003,1,Implantation,1.226459010544525e+16,8.056379100278402e+16,8.866266004922349e+16,2.99004906550536e+17,6e+17,32297.450442,103.561604,923.957198,155,19,52,07-03-2026
NOLSM56889492250,2,Implantation,2.143309527506035e+16,1.673315604621064e+17,1.2100143236979343e+18,2.999975478059674e+17,6e+17,32303.129622,103.077197,913.102748,155,19,53,07-03-2026
NOLSM4668028717,3,Implantation,8629529492421731.0,8144387249815059.0,4.532473404874524e+17,2.9999397925583994e+17,6e+17,32299.452709,102.521813,909.913733,154,19,54,07-03-2026
NOLSM726835840,2,Implantation,1.4350510295591714e+16,1.1377726091033053e+17,7.172077165860251e+17,2.999994481896472e+17,6e+17,32201.447209,105.240154,919.034253,158,19,1,07-03-2026
NOLSM8291346687,1,Implantation,1.4578960519708312e+16,3.039082049168745e+16,-1652279987510967.0,3.010117878266488e+17,6e+17,32201.528254,105.23349,924.040551,158,19,2,07-03-2026
NOLSM177428607945,1,Implantation,1.109474596642419e+16,6.361153038271593e+16,5.79708555289445e+17,2.999888560467544e+17,6e+17,32195.378323,105.410313,928.899801,158,19,3,07-03-2026
NOLSM97243049,2,Implantation,9857064577528996.0,3553251779927430.5,5.885501901517897e+17,2.980009737727636e+17,6e+17,32200.571308,105.822606,929.094747,159,19,4,07-03-2026
NOLSM35871294,3,Implantation,1.9778922109746484e+16,1.1706509347688114e+17,5.214010616174881e+16,2.989991736552117e+17,6e+17,32198.58174,105.92698,921.063955,159,19,5,07-03-2026
NOLSM6264955378,3,Implantation,1.849668827381454e+16,6.656597137582754e+16,1.1090629886242194e+18,3.00002775574696e+17,6e+17,32204.141184,104.244695,916.949599,156,19,6,07-03-2026
NOLSM835637970,2,Implantation,1.1785896097271282e+16,1.0594279614350766e+17,3894441193634036.0,2.999928968304744e+17,6e+17,32206.053091,104.002882,910.92938,156,19,7,07-03-2026
NOLSM249753335,1,Implantation,1.013395416811342e+16,730397908713026.5,6.156620332493652e+16,3.009961207461019e+17,6e+17,32200.122987,103.887504,912.889836,156,19,8,07-03-2026
NOLSM497673752769,1,Implantation,9238183350921288.0,688514334492845.2,1.3918629684035293e+17,2.999999300880382e+17,6e+17,32203.034856,103.936696,913.893,156,19,9,07-03-2026
NOLSM309217744300,2,Implantation,2.140707300590461e+16,4.066686814902112e+16,3.6168712473314624e+17,2.990031315836515e+17,6e+17,32203.617884,104.330235,909.965578,156,19,10,07-03-2026
NOLSM533282713041,3,Implantation,8758525852445160.0,8.558400353337835e+16,4.270800746016014e+17,2.989998413305829e+17,6e+17,32200.355911,103.800195,907.961266,156,19,11,07-03-2026
NOLSM0014853272,3,Implantation,1.1583798528521942e+16,1.0027295301322893e+17,3.5611398503245734e+17,3.009993617848365e+17,6e+17,32199.895045,103.534699,915.133986,155,19,12,07-03-2026
NOLSM34447738,2,Implantation,2.112010865464056e+16,4243281530895970.5,5410624740569483.0,2.989968046923986e+17,6e+17,32202.553707,104.836976,915.950163,157,19,13,07-03-2026
NOLSM44478287,1,Implantation,1.9192630972448376e+16,5626710527856690.0,1.1505751976291416e+18,3.010008698357295e+17,6e+17,32203.221104,104.76437,911.159539,157,19,14,07-03-2026
NOLSM1313417026,1,Implantation,1.5202438581646724e+16,3.975797448543762e+16,2.275765569471285e+17,2.990031252727228e+17,6e+17,32193.313681,103.775624,918.982495,156,19,15,07-03-2026
NOLSM012115655,2,Implantation,5703462820844757.0,2.795381782565464e+16,3.418222330338418e+17,2.9899443674760224e+17,6e+17,32199.379083,105.075817,920.092656,158,19,16,07-03-2026
NOLSM77548165,3,Implantation,1.0987807904199518e+16,9.193717101246915e+16,6.315853514397215e+17,3.0099052513856736e+17,6e+17,32201.666113,105.207738,919.934638,158,19,17,07-03-2026
NOLSM38613419702,3,Implantation,1.0735327846206758e+16,9.339557671264038e+16,3.584513474779157e+17,3.00004369945031e+17,6e+17,32200.127719,104.963563,915.171461,157,19,18,07-03-2026
NOLSM47681775,2,Implantation,4920597145915765.0,3.941776301826139e+16,9.47265729544123e+16,3.0100065710331456e+17,6e+17,32310.602463,102.33592,915.967219,154,19,19,07-03-2026
NOLSM1753448877,1,Implantation,1.4719729609296538e+16,5.317938737472482e+16,-1190454670506923.5,3.010034485115731e+17,6e+17,32306.270824,102.660964,920.052928,154,19,20,07-03-2026
NOLSM12746754700,1,Implantation,1.0149998351561406e+16,1.3914806591770006e+16,8.149708631300083e+16,3.009979498600118e+17,6e+17,32297.973286,103.728467,927.94224,156,19,21,07-03-2026
NOLSM29554641,2,Implantation,3494149796860728.5,1.6036967761645456e+16,1.9720022055255533e+17,2.999920691119357e+17,6e+17,32305.122626,103.855708,912.934479,156,19,22,07-03-2026
NOLSM06333273780,3,Implantation,2.0263673705705844e+16,7.601956259475056e+16,1.0309981154264104e+18,2.999991385870845e+17,6e+17,32297.993648,102.817901,917.903422,154,19,23,07-03-2026
NOLSM57559386501,2,Implantation,2.0210574711143948e+16,2.0196430256501952e+17,5.777266919793759e+17,3.0000164840476986e+17,6e+17,32298.215681,103.006203,920.088982,155,19,24,07-03-2026
NOLSM50402649007,1,Implantation,1.232888176713989e+16,8.02403934305382e+16,8.922179327302246e+16,2.990064820237158e+17,6e+17,32301.15289,103.550574,923.982858,155,19,25,07-03-2026
NOLSM8625293329,1,Implantation,2.139402309185004e+16,1.67303694752087e+17,1.2099048678767096e+18,3.000107071934842e+17,6e+17,32303.205888,103.095856,913.015794,155,19,26,07-03-2026
NOLSM882823048139,2,Implantation,8621167286856011.0,8683529469266224.0,4.514628352717036e+17,3.0001192193352403e+17,6e+17,32298.810242,102.519697,910.100844,154,19,27,07-03-2026
NOLSM782855645,1,Implantation,1.848477673858584e+16,6.309486990832437e+16,-3565182717777669.0,2.999916827333581e+17,6e+17,32298.279528,102.228569,906.903547,153,20,28,08-03-2026
NOLSM0284471686,2,Implantation,2.1378921755580708e+16,1.9101450762441027e+17,8.681911792102319e+17,2.9999780696768486e+17,6e+17,32306.084955,102.29356,912.03581,153,20,29,08-03-2026
NOLSM45360323018,3,Implantation,2821094235790628.0,1.872681510268261e+16,6.3362301906128e+16,2.9999763713730554e+17,6e+17,32298.35508,103.157241,906.960007,155,20,30,08-03-2026
NOLSM510161276836,1,Implantation,7662739857472210.0,7.633914610644094e+16,2427232255857515.0,2.979950310777392e+17,6e+17,32300.741338,102.48344,923.070673,154,20,31,08-03-2026
NOLSM16159849,2,Implantation,1.3512066487830088e+16,1.5061433539997406e+16,878261288133628.9,3.0099691996777594e+17,6e+17,32303.156893,104.306784,919.15564,156,20,32,08-03-2026
NOLSM078457319714,3,Implantation,1.0398502526558598e+16,1.6785479022081406e+16,3.0754112010853216e+17,3.00010327198684e+17,6e+17,32294.809233,103.604391,919.011665,155,20,33,08-03-2026
NOLSM545522822169,1,Implantation,4506621898417048.0,143686882829982.97,-1227626903358663.5,2.9900482890506336e+17,6e+17,32302.891382,103.385575,916.808771,155,20,34,08-03-2026
NOLSM305415023,2,Implantation,6333374236302959.0,3.451724006149568e+16,3.3997470450713766e+17,2.9799945183084115e+17,6e+17,32297.783572,103.91961,921.035818,156,20,35,08-03-2026
NOLSM253044877479,3,Implantation,5813876159987386.0,4.2011877100740216e+16,3.2769952993815206e+17,3.0100221162508954e+17,6e+17,32300.236897,104.566706,920.06547,157,20,36,08-03-2026
NOLSM67287153,1,Implantation,3887831847402977.0,2699367155301458.0,436061149139647.75,2.9899598418194406e+17,6e+17,32303.167678,103.955185,926.121091,156,20,37,08-03-2026
NOLSM5981999453,2,Implantation,1.3170689809393874e+16,6.487694025421452e+16,6.61585299459766e+17,2.989975791340879e+17,6e+17,32298.572291,104.283481,925.905543,156,20,38,08-03-2026
NOLSM610417703,3,Implantation,8614689969572102.0,459721303297860.1,500850832655646.1,3.0000691651344666e+17,6e+17,32296.742788,103.939393,916.953622,156,20,39,08-03-2026
NOLSM49524075,1,Implantation,9415864611382536.0,2.111513900712447e+16,5.544489092003727e+17,3.0100361396408096e+17,6e+17,32300.056498,103.63115,922.946322,155,20,40,08-03-2026
NOLSM13388420570,2,Implantation,9460424942981888.0,7.504489684033701e+16,5.669727589706558e+17,3.00005002181998e+17,6e+17,32298.185918,103.975638,924.926281,156,20,41,08-03-2026
NOLSM0661215770,3,Implantation,1.6822588429634778e+16,1.6709314778916256e+17,1.0032228556308822e+18,3.02007297351976e+17,6e+17,32294.723494,104.280127,927.870081,156,20,42,08-03-2026
NOLSM8788520792,1,Implantation,8595601017730274.0,1.984796937596733e+16,4.427101892375062e+16,2.989928451937593e+17,6e+17,32297.84509,104.630434,928.045264,157,20,43,08-03-2026
NOLSM695252807430,2,Implantation,1.5402991665792988e+16,5.084704284176658e+16,1.3338460133825428e+16,2.990011545510751e+17,6e+17,32300.622805,104.32587,927.097272,157,20,44,08-03-2026
NOLSM84898670,3,Implantation,5066735335623343.0,5313235080438653.0,7.879288423784394e+16,2.9700081401242285e+17,6e+17,32298.133189,104.269964,927.022093,156,20,45,08-03-2026
NOLSM99382990463,1,Implantation,1.6316442741246404e+16,-253238955445691.44,6009064478684567.0,2.9900472033774e+17,6e+17,32297.881509,104.35735,925.965896,157,20,46,08-03-2026
NOLSM55299495,2,Implantation,1.2317183486200742e+16,1.0578425455331053e+17,7.121290218854317e+17,2.999929512814775e+17,6e+17,32300.008405,104.264115,924.962769,156,20,47,08-03-2026
NOLSM24651044520,3,Implantation,1.6835159529480496e+16,1.599048510418071e+17,8.357983963071101e+17,2.9999482104929926e+17,6e+17,32300.09874,104.238831,928.769703,156,20,48,08-03-2026
NOLSM39175202732,1,Implantation,1.7989063676596166e+16,1.48893450616246e+17,6.050997844395459e+17,3.000010296094583e+17,6e+17,32306.114739,104.475201,924.980781,157,20,49,08-03-2026
NOLSM331383000455,2,Implantation,2.1787765395246428e+16,1.425098931944174e+16,-1469934403738151.2,2.979949982624706e+17,6e+17,32293.645006,104.238195,926.095477,156,20,50,08-03-2026
NOLSM09577249,3,Implantation,1.251763383376228e+16,387794916889054.8,1737390026004847.2,2.990036056507917e+17,6e+17,32292.780052,104.196013,922.002373,156,20,51,08-03-2026
NOLSM08411630416,1,Implantation,1.4599483797885028e+16,2.4357615071252004e+16,2426653598749275.0,3.009935009100807e+17,6e+17,32302.944727,103.992886,925.962205,156,20,52,08-03-2026
NOLSM01576818,2,Implantation,6424608584836132.0,6.4180640647887896e+16,2.9206931663021696e+17,3.00003078086595e+17,6e+17,32295.89132,104.546684,930.981396,157,20,53,08-03-2026
NOLSM26441553467,3,Implantation,1.702717341623327e+16,4.151964563889553e+16,9158755365697944.0,3.000012251366853e+17,6e+17,32298.955538,104.577786,928.932554,157,20,54,08-03-2026
NOLSM267241993372,3,Implantation,1.850437187586216e+16,6.327729417081599e+16,2762248138855422.5,2.9999817711800723e+17,6e+17,32300.396616,102.226402,906.966862,153,20,1,08-03-2026
NOLSM418388188158,3,Implantation,2.139717609496451e+16,1.915676365887095e+17,8.705433195656788e+17,3.000079758904167e+17,6e+17,32298.563204,102.289462,911.968927,153,20,2,08-03-2026
NOLSM16853032694,2,Implantation,2828342005781094.5,1.871326971848632e+16,6.378564576791594e+16,2.9999486723192576e+17,6e+17,32297.361861,103.164208,907.038077,155,20,3,08-03-2026
NOLSM21147741365,1,Implantation,7701923621742584.0,7.712346538064528e+16,728060417892907.8,2.980084470214238e+17,6e+17,32300.07851,102.474509,923.063835,154,20,4,08-03-2026
NOLSM641717623,1,Implantation,1.3529723160944134e+16,1.4548105274662692e+16,-262435564800719.47,3.010054302102988e+17,6e+17,32296.202825,104.308702,919.128752,156,20,5,08-03-2026
NOLSM638600383401,2,Implantation,1.0384485444049764e+16,1.6360197173621742e+16,3.072454561995592e+17,3.0000203761520083e+17,6e+17,32301.00721,103.598442,918.9711,155,20,6,08-03-2026
NOLSM3395578005,3,Implantation,4517405342100356.0,278678475068944.4,-1072389041181170.4,2.9900275582615194e+17,6e+17,32302.168057,103.382963,917.056745,155,20,7,08-03-2026
NOLSM30824907209,2,Implantation,6357423428215377.0,3.405005873529004e+16,3.369792935625144e+17,2.980141338513666e+17,6e+17,32295.825796,103.923683,921.101158,156,20,8,08-03-2026
NOLSM24365277,1,Implantation,5798214322096514.0,4.208696911380182e+16,3.259311843917302e+17,3.010001977257283e+17,6e+17,32295.205174,104.58884,919.90569,157,20,9,08-03-2026
NOLSM601701046,1,Implantation,3915230346059529.5,2642586266056783.0,2132870773118393.2,2.990005081006801e+17,6e+17,32295.953608,103.963897,925.922788,156,20,10,08-03-2026
NOLSM962892520023,2,Implantation,1.3198711925294452e+16,6.542778074328514e+16,6.646203442678798e+17,2.9900960168048115e+17,6e+17,32296.456931,104.305982,926.00235,156,20,11,08-03-2026
NOLSM872634386,3,Implantation,8583015699953925.0,913112557745655.6,1615751133418453.2,2.999971127680684e+17,6e+17,32297.172,103.94027,917.03372,156,20,12,08-03-2026
NOLSM371607548828,3,Implantation,9380787777787740.0,2.1712414858318284e+16,5.534288073124958e+17,3.0099457383092755e+17,6e+17,32301.333271,103.643083,923.056143,155,20,13,08-03-2026
NOLSM814106343517,2,Implantation,9464784532822484.0,7.486718171149046e+16,5.663237209403164e+17,3.000005287572214e+17,6e+17,32301.482374,103.974207,924.955684,156,20,14,08-03-2026
NOLSM72426278126,1,Implantation,1.6808988716679366e+16,1.6661098005382554e+17,9.993332899841028e+17,3.02000110009277e+17,6e+17,32298.042156,104.300395,928.032486,156,20,15,08-03-2026
NOLSM961304706660,1,Implantation,8555522655271405.0,1.970001676813829e+16,4.434849421198993e+16,2.989923688921549e+17,6e+17,32303.494463,104.632245,928.023349,157,20,16,08-03-2026
NOLSM21414436951,2,Implantation,1.5410851327542308e+16,5.112383755092693e+16,1.3651926299232722e+16,2.9901400993775763e+17,6e+17,32294.250195,104.326211,926.977697,157,20,17,08-03-2026
NOLSM68820876596,3,Implantation,5090018527005563.0,5242042493420683.0,7.960509053744261e+16,2.969944993319297e+17,6e+17,32299.031677,104.260623,926.932948,156,20,18,08-03-2026
NOLSM8592239979,3,Implantation,1.6280610050383524e+16,339742062037929.44,1517245482138294.5,2.98995518679202e+17,6e+17,32300.173553,104.351447,925.963791,157,20,19,08-03-2026
NOLSM79133172,2,Implantation,1.2340653808126918e+16,1.059580074300226e+17,7.103219657690661e+17,2.999965052014438e+17,6e+17,32300.913989,104.268091,925.017422,156,20,20,08-03-2026
NOLSM605224232,1,Implantation,1.6801741856661886e+16,1.5970403732725885e+17,8.398168249511997e+17,3.000010796616548e+17,6e+17,32306.764061,104.263179,928.977786,156,20,21,08-03-2026
NOLSM9311800902,1,Implantation,1.8004767607394712e+16,1.4866734485183152e+17,6.097559398589448e+17,3.0000700472383456e+17,6e+17,32304.105343,104.488055,925.083769,157,20,22,08-03-2026
NOLSM248105265,2,Implantation,2.1790866080395976e+16,1.455894585573079e+16,-1976639443021016.5,2.980058332390613e+17,6e+17,32298.359744,104.233221,926.103369,156,20,23,08-03-2026
NOLSM6402262433,3,Implantation,1.2507884187786126e+16,543477269916720.2,495376601063232.8,2.990026125344084e+17,6e+17,32301.491838,104.192255,921.846229,156,20,24,08-03-2026
NOLSM606722356036,2,Implantation,1.4577659179722756e+16,2.505635333371968e+16,2214389078212248.0,3.010032244948667e+17,6e+17,32300.552991,103.984867,925.95688,156,20,25,08-03-2026
NOLSM1009540926,1,Implantation,6421028560503926.0,6.404998714935877e+16,2.9192733919767635e+17,2.999880618284309e+17,6e+17,32299.693368,104.53313,931.024639,157,20,26,08-03-2026
NOLSM88520291474,1,Implantation,1.697319551857142e+16,4.102394977704522e+16,7810288084401968.0,2.999927572242077e+17,6e+17,32303.668963,104.591406,928.969788,157,20,27,08-03-2026
NOLSM24649467,1,Implantation,9986837873375670.0,1.3441635393292918e+17,3.476454297917232e+17,2.9999209000454803e+17,6e+17,31572.234378,102.84556,885.056751,154,1,28,17-02-2026
NOLSM210582488631,2,Implantation,9735178535827836.0,1.3916057138948547e+17,3.842011374289446e+17,3.02001542971878e+17,6e+17,31579.892993,104.326559,919.024387,154,1,29,17-02-2026
NOLSM303556481,3,Implantation,1.7567667838687684e+16,8.730828667849917e+16,6.008280509022104e+17,2.9900116868613805e+17,6e+17,32160.519785,100.591222,916.096651,155,1,30,17-02-2026
NOLSM333034822,1,Implantation,1.148492344622756e+16,9.764954454549896e+16,6.290913462878552e+16,2.990047850047374e+17,6e+17,32873.960005,101.725983,911.059067,156,1,31,17-02-2026
NOLSM952097012533,2,Implantation,9760334916095962.0,1.2225298666672928e+17,2.491540150309227e+17,3.010004612429481e+17,6e+17,30985.224654,106.432932,872.053436,155,1,32,17-02-2026
NOLSM51628570,3,Implantation,1.1778853350079352e+16,9.356604183640402e+16,4.462678704386056e+17,2.999979421844875e+17,6e+17,31996.640898,103.478001,923.953744,149,1,33,17-02-2026
NOLSM520548540,1,Implantation,1.447991645654533e+16,8.027481243902e+16,3.2409046112700115e+17,3.00008224946143e+17,6e+17,31462.178254,100.06485,882.070888,154,1,34,17-02-2026
NOLSM06543774,2,Implantation,1.2906357987394132e+16,9.881198738509549e+16,2.3236938255778323e+17,3.020033545727763e+17,6e+17,31775.934994,104.33086,884.933933,153,1,35,17-02-2026
NOLSM16428897021,3,Implantation,1.7051454067035238e+16,1.370390401991016e+17,1.268587778197719e+18,3.000108200084336e+17,6e+17,31691.304111,104.579431,906.119576,156,1,36,17-02-2026
NOLSM17034937181,1,Implantation,8369038431476610.0,2.621317869810844e+16,4.648609216921979e+17,3.0100404272269696e+17,6e+17,32935.726283,106.627649,898.020631,158,1,37,17-02-2026
NOLSM197299769,2,Implantation,1.740440792034943e+16,2.4106561576362044e+16,9.596824848843526e+17,2.989917560775147e+17,6e+17,31689.344792,105.299862,891.021787,156,1,38,17-02-2026
