순번,생산라인코드,생산라인명,생산일자,품목코드,품목명,작업장코드,충전실온도,실링온도,쿠킹온도,쿠킹스팀압력,실링압력,생산시간
11,C088,냉동밥 취반#1,2025-10-17,2BA03257,옥수수볶음밥JB 1kg(재),W003,71.964,85.164,120.816,23.768,204.617,76.94
14,C088,냉동밥 취반#1,2025-10-18,2BA03237,게살볶음밥1kg(재),W003,72.433,83.833,119.533,23.8,205.861,78.45
17,C088,냉동밥 취반#1,2025-10-18,2BA03074,CJ햄야채볶음밥3kg(재),W003,72.42,93.42,129.113,23.795,210.643,72.1
2,D088,냉동밥 내포장#1,2025-10-17,1BA03279,탄두리닭가슴살현미볶음밥H 5kg,W005,72.082,90.082,125.851,23.846,209.103,78.74
7,D088,냉동밥 내포장#1,2025-10-17,1BA03279,탄두리닭가슴살현미볶음밥H 5kg,W005,72.298,96.398,132.17,23.848,208.429,77.94
9,D088,냉동밥 내포장#1,2025-10-17,1BA03257,옥수수볶음밥JB 1kg,W005,72.147,93.147,128.994,23.898,207.746,78.21
10,D088,냉동밥 내포장#1,2025-10-17,1BA03279,탄두리닭가슴살현미볶음밥H 5kg,W005,71.962,85.562,121.366,23.869,207.399,72.04
15,D088,냉동밥 내포장#1,2025-10-18,1BA03237,게살볶음밥1kg,W005,72.099,90.699,126.397,23.799,209.145,75.43
16,D088,냉동밥 내포장#1,2025-10-18,1BA03237,게살볶음밥1kg,W005,71.741,91.241,126.916,23.783,209.359,76.51
18,D088,냉동밥 내포장#1,2025-10-18,1BA03074,CJ햄야채볶음밥3kg,W005,71.951,98.951,134.632,23.788,206.514,71.47
19,D088,냉동밥 내포장#1,2025-10-18,1BA03074,CJ햄야채볶음밥3kg,W005,71.508,90.008,125.756,23.832,203.866,74.88
11,C087,냉동밥 취반#2,2025-10-18,2BA03196,"비비고불고기비빔밥(밥,참기름)-컵(재)",W003,71.956,100.056,135.834,23.852,208.829,74.97
12,C087,냉동밥 취반#2,2025-10-18,2BA03196,"비비고불고기비빔밥(밥,참기름)-컵(재)",W003,72.013,104.613,140.394,23.853,212.918,79.91
17,C088,냉동밥 취반#1,2025-10-19,2BA03202,강원나물밥200g(알밥)(재),W003,72.452,134.952,170.769,23.878,209.172,72.82
18,D088,냉동밥 내포장#1,2025-10-19,1BA03296,강원나물밥H,W005,70.72,92.82,128.166,23.564,208.533,71.94
5,C088,냉동밥 취반#1,2025-10-20,2BA03005,낙지볶음밥300g(재),W003,71.244,96.844,132.176,23.555,203.78,75.76
2,D088,냉동밥 내포장#1,2025-10-19,1BA03049,김치볶음밥-S,W005,71.172,90.272,125.565,23.529,203.588,75.66
3,D088,냉동밥 내포장#1,2025-10-19,1BA03049,김치볶음밥-S,W005,71.751,94.151,129.525,23.583,206.895,77.98
6,D088,냉동밥 내포장#1,2025-10-20,1BA03005,낙지볶음밥300g,W005,71.707,83.907,119.254,23.564,215.737,78.94
7,D088,냉동밥 내포장#1,2025-10-20,1BA03175,매콤낙지볶음밥(노브랜드),W005,71.433,95.033,130.523,23.66,210.679,79.27
1,C088,냉동밥 취반#1,2025-10-19,2BA03049,김치볶음밥-S(재),W003,71.527,92.327,127.791,23.643,212.884,73.27
2,C088,냉동밥 취반#1,2025-10-19,2BA03049,김치볶음밥-S(재),W003,71.541,111.941,147.464,23.682,202.981,78.94
3,C088,냉동밥 취반#1,2025-10-19,2BA03006,김치볶음밥300g(재),W003,71.425,82.525,118.08,23.703,202.808,77.17
4,D088,냉동밥 내포장#1,2025-10-20,1BA03279,탄두리닭가슴살현미볶음밥H 5kg,W005,71.395,93.095,128.661,23.711,211.07,72.49
5,D088,냉동밥 내포장#1,2025-10-20,1BA03279,탄두리닭가슴살현미볶음밥H 5kg,W005,71.831,89.531,125.004,23.649,212.89,74.61
12,C087,냉동밥 취반#2,2025-10-23,2BA03200,비비고새우볶음밥210g(알밥)(재),W003,72.111,87.911,123.509,23.732,210.327,72.38
14,C088,냉동밥 취반#1,2025-10-23,2BA03074,CJ햄야채볶음밥3kg(재),W003,72.139,110.239,145.882,23.762,209.027,76.05
15,C088,냉동밥 취반#1,2025-10-24,2BA03065,CJ햄야채볶음밥(재),W003,71.2,100.9,136.485,23.723,206.685,72.7
11,D087,냉동밥 내포장#2,2025-10-23,1BA03200,비비고새우볶음밥210g(알밥),W005,72.017,91.017,126.645,23.752,206.831,76.13
13,D087,냉동밥 내포장#2,2025-10-23,1BA03200,비비고새우볶음밥210g(알밥),W005,72.231,92.631,128.332,23.801,210.378,78.49
9,C087,냉동밥 취반#2,2025-10-24,2BA03214,닭가슴살볶음밥(노브랜드)(재),W003,71.842,99.542,135.177,23.756,209.679,75.77
10,C087,냉동밥 취반#2,2025-10-24,2BA03214,닭가슴살볶음밥(노브랜드)(재),W003,71.687,95.187,130.908,23.814,209.788,80.0
11,C087,냉동밥 취반#2,2025-10-24,2BA03214,닭가슴살볶음밥(노브랜드)(재),W003,72.037,92.437,128.208,23.847,209.886,75.44
14,C088,냉동밥 취반#1,2025-10-24,2BA03066,CJ새우볶음밥(재),W003,72.345,99.045,134.701,23.771,210.743,73.13
16,C088,냉동밥 취반#1,2025-10-24,2BA03257,옥수수볶음밥JB 1kg(재),W003,71.796,86.196,121.91,23.81,203.418,77.21
18,C088,냉동밥 취반#1,2025-10-25,2BA03226,무명식당뿌리채소영양밥(알밥)(재),W003,71.344,89.644,125.15,23.67,204.619,72.85
22,C088,냉동밥 취반#1,2025-10-25,2BA03227,무명식당3종나물영양밥(알밥)(재),W003,71.362,94.062,129.593,23.687,208.328,78.55
3,D087,냉동밥 내포장#2,2025-10-24,1BA03214,닭가슴살볶음밥(노브랜드),W005,72.201,99.201,134.783,23.721,203.932,72.74
4,D087,냉동밥 내포장#2,2025-10-24,1BA03214,닭가슴살볶음밥(노브랜드),W005,71.695,90.995,126.499,23.669,209.81,77.15
6,D087,냉동밥 내포장#2,2025-10-24,1BA03214,닭가슴살볶음밥(노브랜드),W005,71.773,90.173,125.677,23.67,211.381,77.48
8,D087,냉동밥 내포장#2,2025-10-24,1BA03214,닭가슴살볶음밥(노브랜드),W005,71.275,85.075,120.571,23.664,205.362,75.21
1,D088,냉동밥 내포장#1,2025-10-24,1BA03074,CJ햄야채볶음밥3kg,W005,71.196,92.996,128.523,23.685,210.367,74.0
2,D088,냉동밥 내포장#1,2025-10-24,1BA03074,CJ햄야채볶음밥3kg,W005,71.563,92.763,128.315,23.701,210.506,74.9
5,D088,냉동밥 내포장#1,2025-10-24,1BA03071,CJ햄야채볶음밥/20개입,W005,70.921,95.421,130.874,23.636,207.841,77.67
7,D088,냉동밥 내포장#1,2025-10-24,1BA03071,CJ햄야채볶음밥/20개입,W005,71.512,87.612,123.119,23.672,205.372,72.15
13,D088,냉동밥 내포장#1,2025-10-24,1BA03072,CJ새우볶음밥/20개입,W005,71.058,92.158,127.655,23.665,205.847,71.97
15,D088,냉동밥 내포장#1,2025-10-24,1BA03257,옥수수볶음밥JB 1kg,W005,71.184,90.484,125.973,23.659,212.586,74.58
19,D088,냉동밥 내포장#1,2025-10-24,1BA03225,무명식당돈육장조림비빔밥(알밥),W005,71.549,98.949,134.447,23.666,201.518,78.25
20,D088,냉동밥 내포장#1,2025-10-24,1BA03225,무명식당돈육장조림비빔밥(알밥),W005,71.416,94.716,130.216,23.666,204.504,77.3
4,C087,냉동밥 취반#2,2025-10-25,2BA03291,AAF게살새우볶음밥(미니팩)(재),W003,71.39,95.69,131.189,23.666,205.491,71.96
5,C087,냉동밥 취반#2,2025-10-25,2BA03291,AAF게살새우볶음밥(미니팩)(재),W003,71.688,90.088,125.595,23.671,209.07,78.51
19,C087,냉동밥 취반#2,2025-10-25,2BA03174,통새우볶음밥(노브랜드)(재),W003,71.297,93.197,128.739,23.695,209.881,79.9
20,C087,냉동밥 취반#2,2025-10-25,2BA03174,통새우볶음밥(노브랜드)(재),W003,71.806,93.506,129.042,23.691,204.777,73.55
1,C088,냉동밥 취반#1,2025-10-24,2BA03225,무명식당돈육장조림비빔밥(알밥)(재),W003,71.89,91.09,126.742,23.768,208.365,78.15
11,C088,냉동밥 취반#1,2025-10-25,2BA03176,비비고시래기나물밥200g(재),W003,71.307,90.707,126.288,23.72,209.77,78.19
13,C088,냉동밥 취반#1,2025-10-25,2BA03069,CJ낙지볶음밥(재),W003,71.749,96.249,131.869,23.746,204.625,78.86
17,C088,냉동밥 취반#1,2025-10-25,2BA03069,CJ낙지볶음밥(재),W003,71.546,91.946,127.594,23.765,204.992,74.69
21,C088,냉동밥 취반#1,2025-10-26,2BA03049,김치볶음밥-S(재),W003,72.273,91.473,127.135,23.775,205.821,80.3
22,C088,냉동밥 취반#1,2025-10-26,2BA03159,비비고깍두기볶음밥200g(재),W003,72.364,97.664,133.347,23.789,204.622,79.38
2,D087,냉동밥 내포장#2,2025-10-25,1BA03291,AAF게살새우볶음밥(미니팩),W005,72.147,90.847,126.548,23.801,206.063,76.42
15,D087,냉동밥 내포장#2,2025-10-25,1BA03174,통새우볶음밥(노브랜드),W005,72.015,89.215,124.896,23.787,208.893,73.58
18,D087,냉동밥 내포장#2,2025-10-25,1BA03174,통새우볶음밥(노브랜드),W005,72.315,93.615,129.336,23.814,210.894,77.22
3,D088,냉동밥 내포장#1,2025-10-25,1BA03226,무명식당뿌리채소영양밥(알밥),W005,71.93,92.43,128.072,23.761,209.145,71.65
6,D088,냉동밥 내포장#1,2025-10-25,1BA03226,무명식당뿌리채소영양밥(알밥),W005,71.36,89.56,125.221,23.774,207.073,77.32
7,D088,냉동밥 내포장#1,2025-10-25,1BA03227,무명식당3종나물영양밥(알밥),W005,71.965,86.265,122.024,23.84,208.865,80.41
8,D088,냉동밥 내포장#1,2025-10-25,1BA03227,무명식당3종나물영양밥(알밥),W005,71.96,91.56,127.265,23.803,213.8,77.55
9,D088,냉동밥 내포장#1,2025-10-25,1BA03094,비비고곤드레밥200g,W005,72.294,84.494,120.174,23.787,207.559,79.81
12,D088,냉동밥 내포장#1,2025-10-25,1BA03176,비비고시래기나물밥200g,W005,72.297,98.797,134.461,23.776,209.314,75.79
14,D088,냉동밥 내포장#1,2025-10-25,1BA03073,CJ낙지볶음밥/20개입,W005,71.116,89.016,124.551,23.69,210.815,72.58
16,D088,냉동밥 내포장#1,2025-10-25,1BA03073,CJ낙지볶음밥/20개입,W005,71.853,90.553,126.107,23.702,208.774,73.88
23,D088,냉동밥 내포장#1,2025-10-26,1BA03159,비비고깍두기볶음밥200g,W005,71.743,90.943,126.484,23.694,210.835,79.89
20,C087,냉동밥 취반#2,2025-10-26,2BA03260,요리하다해물철판볶음밥(재),W003,72.032,99.732,135.342,23.74,207.873,72.81
21,C087,냉동밥 취반#2,2025-10-26,2BA03260,요리하다해물철판볶음밥(재),W003,71.369,93.469,129.147,23.785,204.615,80.18
3,C088,냉동밥 취반#1,2025-10-25,2BA03094,비비고곤드레밥200g(재),W003,72.3,92.6,128.288,23.792,211.097,79.78
13,C088,냉동밥 취반#1,2025-10-26,2BA03268,요리하다오삼불고기볶음밥(재),W003,71.351,87.451,123.089,23.759,210.618,78.74
14,C088,냉동밥 취반#1,2025-10-26,2BA03268,요리하다오삼불고기볶음밥(재),W003,72.092,91.892,127.547,23.77,209.707,76.01
15,C088,냉동밥 취반#1,2025-10-26,2BA03268,요리하다오삼불고기볶음밥(재),W003,72.333,94.333,130.049,23.81,207.568,79.12
23,C088,냉동밥 취반#1,2025-10-26,2BA03119,홍익돈까스 야채볶음밥(재),W003,71.603,81.803,117.546,23.828,211.909,78.05
25,C088,냉동밥 취반#1,2025-10-27,2BA03119,홍익돈까스 야채볶음밥(재),W003,71.745,98.745,134.51,23.844,210.528,76.58
4,D087,냉동밥 내포장#2,2025-10-26,1BA03298,비비고닭가슴살볶음밥(홈플),W005,71.399,92.799,128.46,23.774,209.418,71.94
5,D087,냉동밥 내포장#2,2025-10-26,1BA03298,비비고닭가슴살볶음밥(홈플),W005,71.209,87.209,122.614,23.603,210.693,77.24
6,D087,냉동밥 내포장#2,2025-10-26,1BA03158,비비고불고기비빔밥200g,W005,71.548,110.348,145.646,23.532,208.539,76.95
12,D087,냉동밥 내포장#2,2025-10-26,1BA03260,요리하다해물철판볶음밥,W005,70.864,108.164,143.489,23.55,204.909,79.51
26,D087,냉동밥 내포장#2,2025-10-27,1BA03158,비비고불고기비빔밥200g,W005,70.756,106.156,141.456,23.533,203.612,78.42
1,D088,냉동밥 내포장#1,2025-10-26,1BA03049,김치볶음밥-S,W005,70.903,93.403,128.64,23.492,207.407,73.96
2,D088,냉동밥 내포장#1,2025-10-26,1BA03049,김치볶음밥-S,W005,70.627,91.727,127.018,23.527,207.473,73.61
7,D088,냉동밥 내포장#1,2025-10-26,1BA03159,비비고깍두기볶음밥200g,W005,71.526,86.226,121.587,23.574,203.299,74.13
11,D088,냉동밥 내포장#1,2025-10-26,1BA03268,요리하다오삼불고기볶음밥,W005,70.889,104.289,139.632,23.562,206.116,72.71
17,D088,냉동밥 내포장#1,2025-10-26,1BA03268,요리하다오삼불고기볶음밥,W005,71.088,109.888,145.21,23.548,203.557,78.39
18,D088,냉동밥 내포장#1,2025-10-26,1BA03268,요리하다오삼불고기볶음밥,W005,70.755,94.955,130.148,23.462,203.49,74.52
24,D088,냉동밥 내포장#1,2025-10-26,1BA03119,홍익돈까스 야채볶음밥,W005,71.047,92.247,127.494,23.498,210.038,75.65
13,C088,냉동밥 취반#1,2025-10-27,2BA03269,전복볶음밥(재),W003,71.726,108.026,143.465,23.626,210.881,79.47
15,C088,냉동밥 취반#1,2025-10-27,2BA03279,탄두리닭가슴살현미볶음밥H 5kg(재),W003,71.341,86.741,122.182,23.627,205.019,75.37
2,D087,냉동밥 내포장#2,2025-10-27,1BA03158,비비고불고기비빔밥200g,W005,71.725,108.425,143.88,23.637,205.593,71.29
10,D088,냉동밥 내포장#1,2025-10-27,1BA03269,전복볶음밥,W005,71.151,89.651,125.067,23.61,208.311,78.16
11,D088,냉동밥 내포장#1,2025-10-27,1BA03269,전복볶음밥,W005,71.732,85.332,120.725,23.595,204.274,78.65
16,D088,냉동밥 내포장#1,2025-10-27,1BA03279,탄두리닭가슴살현미볶음밥H 5kg,W005,71.336,82.736,118.163,23.618,201.803,78.25
1,D088,냉동밥 내포장#1,2025-10-27,1BA03119,홍익돈까스 야채볶음밥,W005,71.262,88.062,123.472,23.607,206.886,71.56
1,D088,냉동밥 내포장#1,2025-10-28,1BA03279,탄두리닭가슴살현미볶음밥H 5kg,W005,71.544,110.044,145.614,23.714,205.747,76.3
7,C087,냉동밥 취반#2,2025-10-31,2BA03297,비비고새우볶음밥(홈플)(재),W003,71.06,105.26,140.767,23.672,207.699,73.42
6,C088,냉동밥 취반#1,2025-10-31,2BA03066,CJ새우볶음밥(재),W003,71.448,98.248,133.751,23.669,208.663,73.11
20,C087,냉동밥 취반#2,2025-11-01,2BA03200,비비고새우볶음밥210g(알밥)(재),W003,71.298,93.598,129.092,23.663,205.585,77.76
5,C088,냉동밥 취반#1,2025-10-31,2BA03295,게살장볶음밥(재),W003,71.672,93.872,129.4,23.685,205.897,76.85
11,C088,냉동밥 취반#1,2025-10-31,2BA03294,새우명란볶음밥(재),W003,71.208,87.608,123.205,23.731,211.03,73.82
12,C088,냉동밥 취반#1,2025-10-31,2BA03294,새우명란볶음밥(재),W003,72.212,96.512,132.106,23.729,207.013,72.65
15,C088,냉동밥 취반#1,2025-10-31,2BA03065,CJ햄야채볶음밥(재),W003,72.013,87.713,123.252,23.693,211.063,78.9
16,C088,냉동밥 취반#1,2025-10-31,2BA03065,CJ햄야채볶음밥(재),W003,72.606,86.206,122.292,24.057,212.483,79.82
3,D087,냉동밥 내포장#2,2025-10-31,1BA03297,비비고새우볶음밥(홈플),W005,71.743,106.043,141.872,23.886,210.516,76.45
4,D087,냉동밥 내포장#2,2025-10-31,1BA03297,비비고새우볶음밥(홈플),W005,72.485,139.885,176.045,24.106,213.37,75.43
1,D088,냉동밥 내포장#1,2025-10-31,1BA03075,CJ새우볶음밥3kg,W005,73.449,137.649,173.859,24.14,211.271,76.52
2,D088,냉동밥 내포장#1,2025-10-31,1BA03075,CJ새우볶음밥3kg,W005,73.264,95.264,131.528,24.176,211.393,79.96
6,D088,냉동밥 내포장#1,2025-10-31,1BA03295,게살장볶음밥,W005,72.901,139.301,175.446,24.096,210.158,72.47
9,D088,냉동밥 내포장#1,2025-10-31,1BA03294,새우명란볶음밥,W005,72.527,120.727,156.896,24.113,219.83,78.63
10,D088,냉동밥 내포장#1,2025-10-31,1BA03294,새우명란볶음밥,W005,72.635,118.535,154.67,24.09,207.804,72.32
14,D088,냉동밥 내포장#1,2025-10-31,1BA03071,CJ햄야채볶음밥/20개입,W005,72.868,113.368,149.563,24.13,213.339,80.57
3,C088,냉동밥 취반#1,2025-11-01,2BA03119,홍익돈까스 야채볶음밥(재),W003,73.024,109.824,145.818,23.997,206.329,77.9
9,C088,냉동밥 취반#1,2025-11-01,2BA03174,통새우볶음밥(노브랜드)(재),W003,72.162,107.962,143.942,23.987,210.615,80.59
8,C088,냉동밥 취반#1,2025-11-01,2BA03174,통새우볶음밥(노브랜드)(재),W003,71.994,107.094,143.069,23.983,208.956,72.37
11,C088,냉동밥 취반#1,2025-11-01,2BA03094,비비고곤드레밥200g(재),W003,72.849,101.549,137.546,23.998,216.189,79.82
16,C088,냉동밥 취반#1,2025-11-02,2BA03069,CJ낙지볶음밥(재),W003,71.836,95.336,131.218,23.921,215.247,77.85
17,C088,냉동밥 취반#1,2025-11-02,2BA03069,CJ낙지볶음밥(재),W003,72.314,132.214,168.115,23.934,207.939,79.94
2,D087,냉동밥 내포장#2,2025-11-01,1BA03200,비비고새우볶음밥210g(알밥),W005,72.725,96.625,132.554,23.953,202.201,79.98
12,D087,냉동밥 내포장#2,2025-11-01,1BA03201,비비고닭가슴살볶음밥210g(알밥),W005,72.237,102.837,138.789,23.968,208.991,78.33
14,D087,냉동밥 내포장#2,2025-11-01,1BA03201,비비고닭가슴살볶음밥210g(알밥),W005,72.81,101.11,137.064,23.969,211.18,78.12
4,D088,냉동밥 내포장#1,2025-11-01,1BA03119,홍익돈까스 야채볶음밥,W005,72.445,99.645,135.662,24.011,217.105,74.15
5,D088,냉동밥 내포장#1,2025-11-01,1BA03119,홍익돈까스 야채볶음밥,W005,72.189,100.689,136.697,24.005,211.998,74.69
13,D088,냉동밥 내포장#1,2025-11-01,1BA03094,비비고곤드레밥200g,W005,72.853,92.953,128.956,24.002,212.639,80.24
15,D088,냉동밥 내포장#1,2025-11-02,1BA03073,CJ낙지볶음밥/20개입,W005,72.722,96.022,132.12,24.065,210.958,73.84
2,C088,냉동밥 취반#1,2025-11-02,2BA03159,비비고깍두기볶음밥200g(재),W003,73.047,103.147,139.536,24.26,211.162,77.74
3,D087,냉동밥 내포장#2,2025-11-02,1BA03157,비비고낙지비빔밥200g,W005,73.528,105.728,142.012,24.19,218.372,77.92
5,D087,냉동밥 내포장#2,2025-11-02,1BA03157,비비고낙지비빔밥200g,W005,72.001,115.701,151.416,23.81,206.171,77.81
1,D088,냉동밥 내포장#1,2025-11-01,1BA03094,비비고곤드레밥200g,W005,72.579,108.179,144.439,24.173,212.104,73.66
4,D088,냉동밥 내포장#1,2025-11-02,1BA03159,비비고깍두기볶음밥200g,W005,72.799,104.899,141.278,24.252,214.337,76.54
6,D088,냉동밥 내포장#1,2025-11-02,1BA03159,비비고깍두기볶음밥200g,W005,73.063,109.563,146.043,24.32,213.915,77.25
9,D088,냉동밥 내포장#1,2025-11-02,1BA03224,낙지쭈꾸미볶음밥,W005,72.907,106.807,142.736,23.953,212.115,75.96
10,D088,냉동밥 내포장#1,2025-11-03,1BA03284,곤드레나물밥H5kg,W005,71.524,103.024,138.579,23.703,205.563,79.11
11,D088,냉동밥 내포장#1,2025-11-03,1BA03284,곤드레나물밥H5kg,W005,72.678,103.478,139.744,24.177,209.988,76.23
12,D088,냉동밥 내포장#1,2025-11-03,1BA03281,취나물현미밥5kg,W005,73.216,101.416,137.712,24.198,207.303,73.05
9,C088,냉동밥 취반#1,2025-11-03,2BA03280,야채현미밥H5kg(재),W003,72.63,105.93,142.002,24.048,204.677,74.17
10,D088,냉동밥 내포장#1,2025-11-03,1BA03280,야채현미밥H5kg,W005,72.015,89.215,125.115,23.934,210.654,79.04
11,D088,냉동밥 내포장#1,2025-11-03,1BA03280,야채현미밥H5kg,W005,72.642,101.442,137.345,23.935,205.822,80.31
14,C088,냉동밥 취반#1,2025-11-06,2BA03066,CJ새우볶음밥(재),W003,71.507,96.707,132.226,23.679,204.797,72.57
16,C088,냉동밥 취반#1,2025-11-07,2BA03066,CJ새우볶음밥(재),W003,72.032,95.832,131.601,23.846,209.841,72.2
15,D088,냉동밥 내포장#1,2025-11-06,1BA03072,CJ새우볶음밥/20개입,W005,71.91,103.51,139.449,23.959,212.318,78.79
17,D088,냉동밥 내포장#1,2025-11-07,1BA03072,CJ새우볶음밥/20개입,W005,72.508,95.308,131.236,23.952,209.024,77.87
1,C087,냉동밥 취반#2,2025-11-07,2BA03216,AAF게살새우볶음밥(알밥)(재)*,W003,72.339,89.939,125.867,23.952,209.615,76.56
12,C087,냉동밥 취반#2,2025-11-07,2BA03200,비비고새우볶음밥210g(알밥)(재),W003,72.909,109.009,145.214,24.137,208.452,75.56
9,C088,냉동밥 취반#1,2025-11-07,2BA03094,비비고곤드레밥200g(재),W003,72.353,95.753,131.879,24.084,212.065,79.37
14,C088,냉동밥 취반#1,2025-11-08,2BA03094,비비고곤드레밥200g(재),W003,72.725,93.625,129.779,24.103,212.743,76.91
18,C088,냉동밥 취반#1,2025-11-15,2BA03094,비비고곤드레밥200g(재),W003,72.921,99.821,135.783,23.975,211.061,78.45
6,D088,냉동밥 내포장#1,2025-11-07,1BA03119,홍익돈까스 야채볶음밥,W005,72.413,98.913,134.948,24.023,214.118,77.7
7,D088,냉동밥 내포장#1,2025-11-07,1BA03119,홍익돈까스 야채볶음밥,W005,72.206,93.206,129.169,23.976,211.456,73.69
10,D088,냉동밥 내포장#1,2025-11-07,1BA03094,비비고곤드레밥200g,W005,72.03,92.23,128.024,23.863,208.837,78.67
11,D088,냉동밥 내포장#1,2025-11-07,1BA03094,비비고곤드레밥200g,W005,73.514,105.214,141.533,24.213,211.25,72.75
15,D088,냉동밥 내포장#1,2025-11-08,1BA03094,비비고곤드레밥200g,W005,72.33,88.53,124.543,24.009,206.081,72.86
16,D088,냉동밥 내포장#1,2025-11-08,1BA03094,비비고곤드레밥200g,W005,72.478,87.478,123.366,23.925,213.574,76.22
1,C087,냉동밥 취반#2,2025-11-08,2BA03200,비비고새우볶음밥210g(알밥)(재),W003,71.906,103.806,139.486,23.787,206.406,72.21
8,C088,냉동밥 취반#1,2025-11-08,2BA03064,CJ해물볶음밥(재),W003,72.913,89.813,126.145,24.221,210.699,75.3
9,C088,냉동밥 취반#1,2025-11-08,2BA03064,CJ해물볶음밥(재),W003,72.195,99.095,135.058,23.976,208.257,76.11
13,C088,냉동밥 취반#1,2025-11-08,2BA03159,비비고깍두기볶음밥200g(재),W003,72.514,95.814,131.942,24.085,207.037,77.88
15,C088,냉동밥 취반#1,2025-11-09,2BA03159,비비고깍두기볶음밥200g(재),W003,73.76,103.86,140.297,24.291,212.708,74.59
17,C088,냉동밥 취반#1,2025-11-09,2BA03049,김치볶음밥-S(재),W003,73.268,100.168,136.611,24.295,210.362,73.89
